OrderNumber;OrderDate;OrderType;CustomerType;CustomerName;CustomerState;ProductCategory;ProductNumber;ProductName;Quantity;Price;Discount;OrderTotal
1004669;Dec 10, 2020;Retail;Individual;Dalton Hughes;Florida;Rose;RS521;Hybrid Musk;1,00;$19,50;$0,00;$19,50
1004670;Dec 10, 2020;Wholesale;Business;Christian Hughes Group;New York;Rose;RS502;Rosa Glauca;6,00;$24,95;$4,99;$144,71
1004671;Dec 10, 2020;Wholesale;Business;Maria Reed Inc.;Minnesota;Rose;RS104;Beach Rose;4,00;$4,99;$1,00;$18,96
1004672;Dec 10, 2020;Wholesale;Business;Chelsea Rodriguez Inc.;Montana;Rose;RS102;Carolina Rose;106,00;$8,99;$1,80;$951,14
1004673;Dec 10, 2020;Wholesale;Business;Ian Jenkins International;Texas;Rose;RS514;Grandiflora;59,00;$23,99;$4,80;$1.410,61
1004674;Dec 10, 2020;Wholesale;Business;Chelsea Rodriguez Inc.;Montana;Orchid;OC602;Miltonia Orchid;84,00;$190,00;$38,00;$15.922,00
1004675;Dec 10, 2020;Retail;Business;James Yang WisokyTeam;Florida;Sunflower;SF305;Ms. Mars;1,00;$455,00;$0,00;$455,00
1004676;Dec 10, 2020;Wholesale;Business;Nathan Lee Security;Virginia;Orchid;OC208;Epidendrum Orchid;39,00;$167,00;$33,40;$6.479,60
1004677;Dec 11, 2020;Wholesale;Business;Chelsea Rodriguez Inc.;Montana;Rose;RS102;Carolina Rose;9,00;$8,99;$1,80;$79,11
1004678;Dec 11, 2020;Retail;Individual;Ruben Alvarez;Utah;Rose;RS512;Hybrid Perpetual;1,00;$24,95;$0,00;$24,95
1004679;Dec 11, 2020;Wholesale;Business;Alberto Ramos Inc.;Georgia;Orchid;OC602;Miltonia Orchid;10,00;$189,00;$37,80;$1.852,20
1004680;Dec 11, 2020;Wholesale;Business;Briana Dominguez LLC;Connecticut;Rose;RS516;Polyantha;88,00;$16,99;$3,40;$1.491,72
1004681;Dec 11, 2020;Wholesale;Business;Seth Allen AngelicoMuseum;Nevada;Rose;RS501;Prairie Rose;42,00;$23,99;$4,80;$1.002,78
1004682;Dec 11, 2020;Retail;Individual;Jarrod Prasad;New York;Rose;RS105;Portland Rose;1,00;$12,00;$0,00;$12,00
1004683;Dec 11, 2020;Wholesale;Business;Theresa Alvarez Inc.;Pennsylvania;Rose;RS514;Grandiflora;12,00;$23,99;$4,80;$283,08
1004684;Dec 11, 2020;Wholesale;Business;Melinda Romero LLC;District of Columbia;Rose;RS105;Portland Rose;3,00;$12,00;$2,40;$33,60
1004685;Dec 11, 2020;Wholesale;Business;Jennifer Campbell Security;Pennsylvania;Daisy;DS810;Gerbera Virdifolia;8,00;$44,95;$8,99;$350,61
1004686;Dec 11, 2020;Retail;Individual;Wesley Liang;Georgia;Sunflower;SF301;Little Becka;2,00;$399,00;$0,00;$798,00
1004687;Dec 12, 2020;Wholesale;Business;Grace Hughes Inc.;Virginia;Daisy;DS810;Gerbera Virdifolia;3,00;$44,95;$8,99;$125,86
1004688;Dec 12, 2020;Retail;Individual;Isaiah Ramirez;Wyoming;Daisy;DS812;Marguerite Daisy;1,00;$28,99;$0,00;$28,99
1004689;Dec 12, 2020;Retail;Individual;Alejandro Huang;Florida;Orchid;OC203;Cycnoches Orchid;1,00;$69,00;$0,00;$69,00
1004690;Dec 12, 2020;Wholesale;Business;Tristan Henderson LLC;Tennessee;Rose;RS110;Noisette Rose;5,00;$11,99;$2,40;$57,55
1004691;Dec 12, 2020;Wholesale;Business;Alexandra Richardson Industries;Tennessee;Sunflower;SF306;Chianti;11,00;$250,00;$50,00;$2.700,00
1004692;Dec 12, 2020;Retail;Individual;Ross Fernandez;North Carolina;Rose;RS101;Prickly Wild Rose;1,00;$9,99;$0,00;$9,99
1004693;Dec 12, 2020;Retail;Individual;Cody James;Texas;Orchid;OC202;Catasetum Orchid;1,00;$58,95;$0,00;$58,95
1004694;Dec 12, 2020;Wholesale;Business;Mandar Samant Inc.;California;Rose;RS105;Portland Rose;7,00;$12,00;$2,40;$81,60
1004695;Dec 12, 2020;Wholesale;Business;Alex Campbell Group;Minnesota;Orchid;OC602;Miltonia Orchid;11,00;$189,00;$37,80;$2.041,20
1004696;Dec 12, 2020;Retail;Business;Jennifer Campbell Security;Pennsylvania;Orchid;OC209;Lycaste Orchid;12,00;$179,00;$0,00;$2.148,00
1004697;Dec 12, 2020;Retail;Individual;Rachel Martin;Texas;Rose;RS520;Rogusa Rose;1,00;$17,50;$0,00;$17,50
1004698;Dec 13, 2020;Wholesale;Business;Brooke Ramirez LLC;West Virginia;Rose;RS108;Panda Robot Blueprint;10,00;$7,99;$1,60;$78,30
1004699;Dec 13, 2020;Retail;Individual;Isaac Gray;Virginia;Daisy;DS811;Ox-Eye Daisy;1,00;$27,50;$0,00;$27,50
1004700;Dec 13, 2020;Wholesale;Business;Abigail Howard Inc.;New Jersey;Orchid;OC605;Psychopsis Orchid;10,00;$214,00;$42,80;$2.097,20
1004701;Dec 13, 2020;Retail;Individual;Edward Lewis;Michigan;Rose;RS101;Prickly Wild Rose;1,00;$9,99;$0,00;$9,99
1004702;Dec 13, 2020;Wholesale;Business;Logan Wilson andSons;North Carolina;Sunflower;SF706;Firecracker;6,00;$883,00;$176,60;$5.121,40
1004703;Dec 13, 2020;Wholesale;Business;Katherine Williams Inc.;Arizona;Daisy;DS811;Ox-Eye Daisy;9,00;$27,50;$5,50;$242,00
1004704;Dec 13, 2020;Retail;Individual;Troy Malhotra;Michigan;Sunflower;SF703;Russian Mammoth;3,00;$549,00;$0,00;$1.647,00
1004705;Dec 13, 2020;Wholesale;Business;Chloe Nelson AITech;Arizona;Rose;RS504;Shining Rose;9,00;$12,99;$2,60;$114,31
1004706;Dec 13, 2020;Wholesale;Business;Amanda Brooks Inc.;New York;Rose;RS109;Floribunda;6,00;$10,99;$2,20;$63,74
1004707;Dec 13, 2020;Wholesale;Business;Cindy Gray LLC;Mississippi;Daisy;DS809;Eastern Purple Coneflower;5,00;$42,99;$8,60;$206,35
1004708;Dec 13, 2020;Retail;Individual;Angel Rivera;Mississippi;Daisy;DS803;Curly Leaf Daisy;1,00;$29,99;$0,00;$29,99
1004709;Dec 13, 2020;Retail;Individual;Terrance Raman;Pennsylvania;Daisy;DS812;Marguerite Daisy;1,00;$28,99;$0,00;$28,99
1004710;Dec 13, 2020;Retail;Individual;Clarence Gao;Texas;Rose;RS508;Ayrshire Rose;1,00;$15,50;$0,00;$15,50
1004711;Dec 13, 2020;Wholesale;Business;Jonathan Martinez Inc.;Kentucky;Rose;RS101;Prickly Wild Rose;43,00;$9,99;$2,00;$427,57
1004712;Dec 14, 2020;Retail;Individual;Dawn Huang;New York;Rose;RS104;Beach Rose;1,00;$4,99;$0,00;$4,99
1004713;Dec 14, 2020;Wholesale;Business;Veronica Sanchez LLC;Florida;Rose;RS110;Noisette Rose;6,00;$11,99;$2,40;$69,54
1004714;Dec 14, 2020;Retail;Individual;Jaclyn Liu;California;Rose;RS509;Bourbon Rose;1,00;$19,99;$0,00;$19,99
1004715;Dec 14, 2020;Retail;Individual;Nicolas Kumar;Colorado;Orchid;OC203;Cycnoches Orchid;2,00;$69,00;$0,00;$138,00
1004716;Dec 14, 2020;Wholesale;Business;Logan Hernandez PlusSport;Florida;Rose;RS104;Beach Rose;23,00;$4,99;$1,00;$113,77
1004717;Dec 14, 2020;Retail;Individual;Destiny Foster;Georgia;Rose;RS106;China Rose;1,00;$8,99;$0,00;$8,99
1004718;Dec 14, 2020;Retail;Individual;Clarence Zhang;District of Columbia;Rose;RS102;Carolina Rose;1,00;$8,99;$0,00;$8,99
1004719;Dec 14, 2020;Wholesale;Business;Eduardo Williams LLC;New York;Orchid;OC605;Psychopsis Orchid;4,00;$214,00;$42,80;$813,20
1004720;Dec 14, 2020;Wholesale;Business;Mario She Group;Utah;Rose;RS506;Heirloom Rose;8,00;$16,99;$3,40;$132,52
1004721;Dec 14, 2020;Wholesale;Business;José Hernandez andSons;Washington;Rose;RS501;Prairie Rose;10,00;$23,99;$4,80;$235,10
1004722;Dec 14, 2020;Wholesale;Business;Theresa Alvarez Inc.;Pennsylvania;Sunflower;SF707;Italian White;8,00;$599,00;$119,80;$4.672,20
1004723;Dec 14, 2020;Wholesale;Business;Russell Raje Inc.;New York;Orchid;OC606;Vanda Orchid;76,00;$225,00;$45,00;$17.055,00
1004724;Dec 14, 2020;Retail;Individual;Alexandria Henderson;Louisiana;Rose;RS102;Carolina Rose;1,00;$8,99;$0,00;$8,99
1004725;Dec 14, 2020;Wholesale;Business;Kevin Baker College;Virginia;Rose;RS108;Panda Robot Blueprint;54,00;$7,99;$1,60;$429,86
1004726;Dec 14, 2020;Wholesale;Business;Hailey Perez Innovations;New York;Sunflower;SF707;Italian White;32,00;$599,00;$119,80;$19.048,20
1004727;Dec 14, 2020;Wholesale;Business;Colleen West Inc.;Minnesota;Sunflower;SF305;Ms. Mars;92,00;$455,00;$91,00;$41.769,00
1004728;Dec 15, 2020;Wholesale;Business;Ethan Simmons LLC;Ohio;Rose;RS108;Panda Robot Blueprint;10,00;$7,99;$1,60;$78,30
1004729;Dec 15, 2020;Wholesale;Business;Jose Li Inc.;Maryland;Daisy;DS808;Pale Purple Coneflower;9,00;$34,99;$7,00;$307,91
1004730;Dec 15, 2020;Wholesale;Business;Alexandria Coleman LLC;Texas;Sunflower;SF702;American Giant Hybrid;12,00;$899,00;$179,80;$10.608,20
1004731;Dec 15, 2020;Retail;Individual;Jon Zhou;Kentucky;Sunflower;SF303;Terracotta;1,00;$450,00;$0,00;$450,00
1004732;Dec 15, 2020;Wholesale;Business;Deanna Perez Group;Virginia;Daisy;DS807;Osteospermum Daisy;51,00;$32,95;$6,59;$1.673,86
1004733;Dec 15, 2020;Wholesale;Business;Florian Stiller LLC;Florida;Rose;RS506;Heirloom Rose;3,00;$16,99;$3,40;$47,57
1004734;Dec 15, 2020;Retail;Business;Ruth Madan Games;Massachusetts;Orchid;OC605;Psychopsis Orchid;3,00;$214,00;$0,00;$642,00
1004735;Dec 15, 2020;Wholesale;Business;Kevin Bryant LLC;Montana;Rose;RS102;Carolina Rose;8,00;$8,99;$1,80;$70,12
1004736;Dec 15, 2020;Retail;Individual;Cory Sai;California;Rose;RS514;Grandiflora;1,00;$23,99;$0,00;$23,99
1004737;Dec 15, 2020;Wholesale;Business;Lauren Walker;Oklahoma;Daisy;DS803;Curly Leaf Daisy;8,00;$29,99;$6,00;$233,92
1004738;Dec 15, 2020;Retail;Individual;Robyn Jimenez;Texas;Sunflower;SF704;Giant Sungold;1,00;$699,00;$0,00;$699,00
1004739;Dec 15, 2020;Wholesale;Business;Christian Hughes Group;New York;Rose;RS105;Portland Rose;6,00;$12,00;$2,40;$69,60
1004740;Dec 15, 2020;Wholesale;Business;Carson Perry Inc.;Pennsylvania;Orchid;OC201;Phalaenopsis Orchid;109,00;$54,00;$10,80;$5.875,20
1004741;Dec 16, 2020;Wholesale;Business;Byron Carlson LLC;Michigan;Rose;RS104;Beach Rose;9,00;$4,99;$1,00;$43,91
1004742;Dec 16, 2020;Retail;Individual;Jimmy Gutierrez;New Jersey;Sunflower;SF303;Terracotta;1,00;$450,00;$0,00;$450,00
1004743;Dec 16, 2020;Wholesale;Business;Clifford Garcia LLC;Tennessee;Daisy;DS807;Osteospermum Daisy;3,00;$32,95;$6,59;$92,26
1004744;Dec 16, 2020;Retail;Individual;Albert Jiménez;North Carolina;Daisy;DS805;Barberton Daisy;1,00;$49,00;$0,00;$49,00
1004745;Dec 16, 2020;Wholesale;Business;Jay Arthur Inc.;Texas;Rose;RS514;Grandiflora;9,00;$23,99;$4,80;$211,11
1004746;Dec 16, 2020;Wholesale;Business;José Hernandez andSons;Washington;Orchid;OC204;Cymbidium Orchid;8,00;$89,00;$17,80;$694,20
1004747;Dec 16, 2020;Wholesale;Business;Stacy Munoz Inc.;Ohio;Sunflower;SF307;Moulin Rouge;11,00;$499,00;$99,80;$5.389,20
1004748;Dec 16, 2020;Wholesale;Business;Brett Sanchez andSons;Arizona;Rose;RS501;Prairie Rose;8,00;$23,99;$4,80;$187,12
1004749;Dec 16, 2020;Retail;Individual;Mayra Mehta;Alaska;Orchid;OC209;Lycaste Orchid;1,00;$179,00;$0,00;$179,00
1004750;Dec 16, 2020;Retail;Individual;Jaime Nath;Louisiana;Rose;RS514;Grandiflora;1,00;$23,99;$0,00;$23,99
1004751;Dec 16, 2020;Retail;Individual;Curtis Wang;South Dakota;Orchid;OC603;Paphiopedlium Orchid;1,00;$189,00;$0,00;$189,00
1004752;Dec 16, 2020;Wholesale;Business;Alvin Hu LLC;Colorado;Rose;RS503;Multiflora Rose;70,00;$24,99;$5,00;$1.744,30
1004753;Dec 16, 2020;Wholesale;Business;Derek Tang Inc.;North Dakota;Daisy;DS809;Eastern Purple Coneflower;47,00;$42,99;$8,60;$2.011,93
1004754;Dec 17, 2020;Wholesale;Business;Jason Zhang Industries;Missouri;Rose;RS108;Panda Robot Blueprint;3,00;$7,99;$1,60;$22,37
1004755;Dec 17, 2020;Retail;Individual;Kristi Perez;New York;Rose;RS501;Prairie Rose;1,00;$23,99;$0,00;$23,99
1004756;Dec 17, 2020;Wholesale;Business;Jennifer Campbell Security;Pennsylvania;Rose;RS106;China Rose;5,00;$8,99;$1,80;$43,15
1004757;Dec 17, 2020;Wholesale;Business;Megan Rodriguez Inc.;Indiana;Rose;RS514;Grandiflora;12,00;$23,99;$4,80;$283,08
1004758;Dec 17, 2020;Retail;Individual;Grace Harris;Massachusetts;Sunflower;SF307;Moulin Rouge;1,00;$499,00;$0,00;$499,00
1004759;Dec 17, 2020;Wholesale;Business;Cole Torres LLC;Oregon;Rose;RS509;Bourbon Rose;5,00;$19,99;$4,00;$95,95
1004760;Dec 17, 2020;Wholesale;Business;Brianna Morris Inc.;District of Columbia;Rose;RS104;Beach Rose;4,00;$4,99;$1,00;$18,96
1004761;Dec 17, 2020;Retail;Individual;Brandy Sai;Texas;Sunflower;SF704;Giant Sungold;1,00;$699,00;$0,00;$699,00
1004762;Dec 17, 2020;Wholesale;Business;Morgan Morris;Kansas;Orchid;OC603;Paphiopedlium Orchid;12,00;$189,00;$37,80;$2.230,20
1004763;Dec 17, 2020;Wholesale;Business;Kari Mehta LTD;Minnesota;Sunflower;SF706;Firecracker;10,00;$883,00;$176,60;$8.653,40
1004764;Dec 17, 2020;Wholesale;Business;Rosa Wang LLC;New York;Rose;RS519;Alba Rose;6,00;$16,75;$3,35;$97,15
1004765;Dec 17, 2020;Wholesale;Business;Elizabeth Coleman Inc.;Texas;Rose;RS106;China Rose;9,00;$8,99;$1,80;$79,11
1004766;Dec 17, 2020;Retail;Individual;Kaitlyn Thompson;New York;Daisy;DS812;Marguerite Daisy;1,00;$28,99;$0,00;$28,99
1004767;Dec 17, 2020;Retail;Individual;Shannon Suarez;Virginia;Daisy;DS808;Pale Purple Coneflower;1,00;$34,99;$0,00;$34,99
1004768;Dec 17, 2020;Wholesale;Business;Samantha Jenkins Innovations;New York;Daisy;DS802;Mojave Desert Star;9,00;$49,95;$9,99;$439,56
1004769;Dec 17, 2020;Retail;Individual;Eddie Rubio;North Carolina;Daisy;DS811;Ox-Eye Daisy;1,00;$27,50;$0,00;$27,50
1004770;Dec 17, 2020;Wholesale;Business;Angela Sanders Inc.;Georgia;Rose;RS506;Heirloom Rose;11,00;$16,99;$3,40;$183,49
1004771;Dec 17, 2020;Retail;Business;Cameron Moore Inc.;Delaware;Rose;RS516;Polyantha;54,00;$16,99;$0,00;$917,46
1004772;Dec 17, 2020;Wholesale;Business;Katrina Becker Group;Tennessee;Orchid;OC201;Phalaenopsis Orchid;107,00;$54,00;$10,80;$5.767,20
1004773;Dec 18, 2020;Wholesale;Business;Kimberly Stewart LLC;Texas;Sunflower;SF702;American Giant Hybrid;7,00;$899,00;$179,80;$6.113,20
1004774;Dec 18, 2020;Wholesale;Business;Monique Ortega LLC;Tennessee;Daisy;DS809;Eastern Purple Coneflower;7,00;$42,99;$8,60;$292,33
1004775;Dec 18, 2020;Retail;Individual;Todd Guo;California;Orchid;OC206;Dendrobium Orchid;2,00;$119,00;$0,00;$238,00
1004776;Dec 18, 2020;Wholesale;Business;Ethan Simmons LLC;Ohio;Rose;RS517;Wild Alberta Rose;6,00;$19,50;$3,90;$113,10
1004777;Dec 18, 2020;Retail;Individual;Jose Griffin;Missouri;Rose;RS102;Carolina Rose;1,00;$8,99;$0,00;$8,99
1004778;Dec 18, 2020;Retail;Individual;Leonard Nath;Colorado;Daisy;DS802;Mojave Desert Star;1,00;$49,95;$0,00;$49,95
1004779;Dec 18, 2020;Wholesale;Business;Chase Stewart LLC;Washington;Orchid;OC204;Cymbidium Orchid;5,00;$89,00;$17,80;$427,20
1004780;Dec 18, 2020;Retail;Individual;Caroline Barnes;Texas;Sunflower;SF706;Firecracker;1,00;$883,00;$0,00;$883,00
1004781;Dec 18, 2020;Wholesale;Business;Rosa Wang LLC;New York;Daisy;DS813;English Daisy;62,00;$29,99;$6,00;$1.853,38
1004782;Dec 18, 2020;Wholesale;Business;Deanna Perez Group;Virginia;Orchid;OC208;Epidendrum Orchid;7,00;$167,00;$33,40;$1.135,60
1004783;Dec 18, 2020;Retail;Individual;Eugene Huang;Indiana;Orchid;OC206;Dendrobium Orchid;1,00;$119,00;$0,00;$119,00
1004784;Dec 18, 2020;Retail;Individual;Melvin Raje;Michigan;Rose;RS101;Prickly Wild Rose;1,00;$9,99;$0,00;$9,99
1004785;Dec 18, 2020;Retail;Individual;Virginia Sara;Arkansas;Daisy;DS805;Barberton Daisy;1,00;$49,00;$0,00;$49,00
1004786;Dec 19, 2020;Retail;Individual;Ian Long;Pennsylvania;Rose;RS101;Prickly Wild Rose;1,00;$9,99;$0,00;$9,99
1004787;Dec 19, 2020;Wholesale;Business;Hailey Perez Innovations;New York;Rose;RS513;Tea Rose;4,00;$14,99;$3,00;$56,96
1004788;Dec 19, 2020;Wholesale;Business;Carrie Ortega Inc.;Colorado;Sunflower;SF707;Italian White;10,00;$599,00;$119,80;$5.870,20
1004789;Dec 19, 2020;Retail;Individual;Katherine Martinez;Texas;Daisy;DS809;Eastern Purple Coneflower;1,00;$42,99;$0,00;$42,99
1004790;Dec 19, 2020;Wholesale;Business;Kaitlyn Cox Group;Pennsylvania;Sunflower;SF703;Russian Mammoth;3,00;$549,00;$109,80;$1.537,20
1004791;Dec 19, 2020;Wholesale;Business;Shannon Carlson LLC;Virginia;Daisy;DS807;Osteospermum Daisy;6,00;$32,95;$6,59;$191,11
1004792;Dec 19, 2020;Retail;Individual;Melanie Sanchez;California;Orchid;OC605;Psychopsis Orchid;1,00;$214,00;$0,00;$214,00
1004793;Dec 19, 2020;Wholesale;Business;Lauren Walker;Oklahoma;Sunflower;SF705;Suntastic Yellow;10,00;$684,00;$136,80;$6.703,20
1004794;Dec 20, 2020;Wholesale;Business;Steve Wagner LLC;North Carolina;Daisy;DS810;Gerbera Virdifolia;7,00;$44,95;$8,99;$305,66
1004795;Dec 20, 2020;Retail;Individual;Mackenzie Campbell;Colorado;Orchid;OC606;Vanda Orchid;1,00;$222,00;$0,00;$222,00
1004796;Dec 20, 2020;Retail;Individual;Garrett Kelly;District of Columbia;Orchid;OC607;Zygopetalum Orchid;1,00;$245,00;$0,00;$245,00
1004797;Dec 20, 2020;Wholesale;Business;Kendra Gutierrez Inc..;Oklahoma;Rose;RS509;Bourbon Rose;7,00;$19,99;$4,00;$135,93
1004798;Dec 20, 2020;Wholesale;Business;Tristan Henderson LLC;Tennessee;Rose;RS505;Climbing Rose;12,00;$14,99;$3,00;$176,88
1004799;Dec 20, 2020;Wholesale;Business;Sydney Carter Security;Florida;Rose;RS110;Noisette Rose;6,00;$11,99;$2,40;$69,54
1004800;Dec 20, 2020;Wholesale;Business;Sharon Salavaria LLC;Washington;Rose;RS509;Bourbon Rose;7,00;$19,99;$4,00;$135,93
1004801;Dec 20, 2020;Wholesale;Business;Isabella Lopez LLC;Virginia;Orchid;OC206;Dendrobium Orchid;42,00;$119,00;$23,80;$4.974,20
1004802;Dec 20, 2020;Retail;Individual;Ashley Russell;Washington;Daisy;DS810;Gerbera Virdifolia;1,00;$44,95;$0,00;$44,95
1004803;Dec 20, 2020;Retail;Individual;Clayton Beck;California;Orchid;OC202;Catasetum Orchid;4,00;$58,95;$0,00;$235,80
1004804;Dec 20, 2020;Wholesale;Business;Kathryn Chapman LLC;California;Orchid;OC209;Lycaste Orchid;11,00;$179,00;$35,80;$1.933,20
1004805;Dec 20, 2020;Retail;Individual;Kendra Gill;Missouri;Rose;RS107;French Rose;1,00;$12,00;$0,00;$12,00
1004806;Dec 20, 2020;Retail;Individual;Carl She;Alabama;Rose;RS507;White Rose of York;1,00;$13,99;$0,00;$13,99
1004807;Dec 20, 2020;Wholesale;Business;Patrick Stewart LLC;New Jersey;Sunflower;SF702;American Giant Hybrid;6,00;$899,00;$179,80;$5.214,20
1004808;Dec 20, 2020;Wholesale;Business;Brooke Ramirez LLC;West Virginia;Rose;RS502;Rosa Glauca;6,00;$24,95;$4,99;$144,71
1004809;Dec 20, 2020;Wholesale;Business;Katherine Williams Inc.;Arizona;Orchid;OC606;Vanda Orchid;5,00;$225,00;$45,00;$1.080,00
1004810;Dec 21, 2020;Retail;Individual;Alexander Wilson;California;Rose;RS503;Multiflora Rose;1,00;$24,99;$0,00;$24,99
1004811;Dec 21, 2020;Wholesale;Business;Mindy Kumar Inc.;Virginia;Daisy;DS801;Rough Daisy;10,00;$36,99;$7,40;$362,50
1004812;Dec 21, 2020;Wholesale;Business;Jeremy Butler Group;Colorado;Daisy;DS802;Mojave Desert Star;12,00;$49,95;$9,99;$589,41
1004813;Dec 21, 2020;Wholesale;Business;Ian Lewis Group;Arizona;Daisy;DS813;English Daisy;11,00;$29,99;$6,00;$323,89
1004814;Dec 21, 2020;Retail;Individual;Angela Perry;North Carolina;Orchid;OC602;Miltonia Orchid;1,00;$189,00;$0,00;$189,00
1004815;Dec 21, 2020;Retail;Individual;Natalie Edwards;Missouri;Rose;RS107;French Rose;1,00;$12,00;$0,00;$12,00
1004816;Dec 21, 2020;Retail;Individual;Miranda Gonzales;Colorado;Sunflower;SF306;Chianti;1,00;$250,00;$0,00;$250,00
1004817;Dec 21, 2020;Retail;Individual;Angela Torres;Missouri;Orchid;OC204;Cymbidium Orchid;1,00;$89,00;$0,00;$89,00
1004818;Dec 21, 2020;Wholesale;Business;Omar Raje Inc.;Virginia;Orchid;OC603;Paphiopedlium Orchid;86,00;$189,00;$37,80;$16.216,20
1004819;Dec 21, 2020;Retail;Individual;Logan Turner;Texas;Orchid;OC202;Catasetum Orchid;1,00;$58,95;$0,00;$58,95
1004820;Dec 21, 2020;Wholesale;Business;Armando Romero Industries;Indiana;Orchid;OC606;Vanda Orchid;26,00;$225,00;$45,00;$5.805,00
1004821;Dec 21, 2020;Retail;Individual;Erika Serrano;Florida;Orchid;OC603;Paphiopedlium Orchid;1,00;$189,00;$0,00;$189,00
1004822;Dec 21, 2020;Retail;Individual;Edwin Liang;California;Rose;RS109;Floribunda;1,00;$10,99;$0,00;$10,99
1004823;Dec 21, 2020;Wholesale;Business;Jeremy Butler Group;Colorado;Rose;RS509;Bourbon Rose;9,00;$19,99;$4,00;$175,91
1004824;Dec 21, 2020;Wholesale;Business;Susan Yang;California;Rose;RS502;Rosa Glauca;12,00;$24,95;$4,99;$294,41
1004825;Dec 21, 2020;Wholesale;Business;Brooke Ramirez LLC;West Virginia;Orchid;OC606;Vanda Orchid;5,00;$225,00;$45,00;$1.080,00
1004826;Dec 21, 2020;Retail;Individual;Lacey Cai;Illinois;Daisy;DS811;Ox-Eye Daisy;1,00;$27,50;$0,00;$27,50
1004827;Dec 21, 2020;Wholesale;Business;Felicia Ortega RunLLC;Louisiana;Rose;RS511;Cabbage Rose;11,00;$20,95;$4,19;$226,26
1004828;Dec 21, 2020;Retail;Individual;Edward Washington;Texas;Orchid;OC602;Miltonia Orchid;1,00;$189,00;$0,00;$189,00
1004829;Dec 21, 2020;Retail;Individual;Ryan Brown;Washington;Rose;RS104;Beach Rose;1,00;$4,99;$0,00;$4,99
1004830;Dec 21, 2020;Retail;Individual;Damien Hu;New York;Daisy;DS802;Mojave Desert Star;1,00;$49,95;$0,00;$49,95
1004831;Dec 21, 2020;Wholesale;Business;Shannon Ye DavisCompany;California;Rose;RS520;Rogusa Rose;4,00;$17,50;$3,50;$66,50
1004832;Dec 21, 2020;Retail;Individual;Morgan Rivera;Texas;Orchid;OC602;Miltonia Orchid;2,00;$189,00;$0,00;$378,00
1004833;Dec 21, 2020;Wholesale;Business;Henry Garcia Inc.;Georgia;Daisy;DS813;English Daisy;9,00;$29,99;$6,00;$263,91
1004834;Dec 21, 2020;Retail;Business;James Clark LLC;New York;Daisy;DS803;Curly Leaf Daisy;41,00;$29,99;$0,00;$1.229,59
1004835;Dec 22, 2020;Wholesale;Business;Chelsea Rodriguez Inc.;Montana;Rose;RS513;Tea Rose;7,00;$14,99;$3,00;$101,93
1004836;Dec 22, 2020;Retail;Business;Garrett Travers Group;Kentucky;Rose;RS511;Cabbage Rose;3,00;$20,95;$0,00;$62,85
1004837;Dec 22, 2020;Wholesale;Business;Philip Carlson Group;Florida;Rose;RS513;Tea Rose;9,00;$14,99;$3,00;$131,91
1004838;Dec 22, 2020;Wholesale;Business;Carol Howard Group;Hawaii;Rose;RS107;French Rose;3,00;$12,00;$2,40;$33,60
1004839;Dec 22, 2020;Wholesale;Business;Amy Sun LLC;Kentucky;Daisy;DS809;Eastern Purple Coneflower;12,00;$42,99;$8,60;$507,28
1004840;Dec 22, 2020;Wholesale;Business;Maria Reed Inc.;Minnesota;Daisy;DS813;English Daisy;13,00;$29,99;$6,00;$383,87
1004841;Dec 22, 2020;Wholesale;Business;Dawn Lal LLC;Ohio;Rose;RS108;Panda Robot Blueprint;9,00;$7,99;$1,60;$70,31
1004842;Dec 22, 2020;Wholesale;Business;Cesar Srini Inc.;Illinois;Sunflower;SF301;Little Becka;12,00;$399,00;$79,80;$4.708,20
1004843;Dec 22, 2020;Wholesale;Business;Xavier Bailey LLC;Connecticut;Orchid;OC603;Paphiopedlium Orchid;3,00;$189,00;$37,80;$529,20
1004844;Dec 22, 2020;Wholesale;Business;Christopher Miller Technologies;Indiana;Orchid;OC208;Epidendrum Orchid;11,00;$167,00;$33,40;$1.803,60
1004845;Dec 22, 2020;Retail;Individual;Kaitlyn Wilson;Texas;Rose;RS102;Carolina Rose;1,00;$8,99;$0,00;$8,99
1004846;Dec 22, 2020;Wholesale;Business;Lauren Walker;Oklahoma;Rose;RS104;Beach Rose;12,00;$4,99;$1,00;$58,88
1004847;Dec 22, 2020;Wholesale;Business;Melinda Romero LLC;District of Columbia;Sunflower;SF306;Chianti;25,00;$250,00;$50,00;$6.200,00
1004848;Dec 22, 2020;Wholesale;Business;Casey Kumar Inc.;Idaho;Rose;RS518;Moss Rose;8,00;$14,99;$3,00;$116,92
1004849;Dec 23, 2020;Wholesale;Business;Christy Chow Inc.;Florida;Rose;RS107;French Rose;7,00;$12,00;$2,40;$81,60
1004850;Dec 23, 2020;Retail;Individual;Randy Wu;West Virginia;Rose;RS110;Noisette Rose;1,00;$12,00;$0,00;$12,00
1004851;Dec 23, 2020;Retail;Individual;Shawn Luo;West Virginia;Rose;RS521;Hybrid Musk;1,00;$19,50;$0,00;$19,50
1004852;Dec 23, 2020;Wholesale;Business;Angela Henderson Inc.;Florida;Sunflower;SF705;Suntastic Yellow;11,00;$684,00;$136,80;$7.387,20
1004853;Dec 23, 2020;Wholesale;Business;Seth Anderson LLC;Wyoming;Daisy;DS803;Curly Leaf Daisy;48,00;$29,99;$6,00;$1.433,52
